V1,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,bad_flag
98425,99636617,,9975,9975,9975,36 months,5.32,300.4,A,A1,Systems Analyst,3 years,MORTGAGE,96609,Not Verified,Mar-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=99636617,"",debt_consolidation,Debt consolidation,750xx,TX,21.8,0,Dec-1994,785,789,1,,,14,0,16522,16.5,39,w,3502.85,3502.85,7206.65,7206.65,6472.15,734.5,0,0,0,Mar-2019,300.4,Apr-2019,Mar-2019,769,765,0,,1,Individual,,,"",0,0,540675,3,3,0,4,18,55663,65,1,1,10209,39,100100,0,5,3,7,41590,82078,16.8,0,0,184,267,6,6,3,6,,0,,0,3,3,7,16,14,9,22,3,14,0,0,0,3,100,0,0,0,655690,72185,98600,85679,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
33407,40385625,,16750,16750,16750,36 months,14.31,575.01,C,C4,Claims Rep,7 years,RENT,40000,Not Verified,Feb-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=40385625,"",debt_consolidation,Debt consolidation,531xx,WI,15.84,0,Nov-1998,725,729,0,,,8,0,10407,31.3,24,f,0,0,20580.9901294852,20580.99,16750,3830.99,0,0,0,Sep-2017,3357.32,"",Mar-2019,699,695,0,,1,Individual,,,"",0,0,24865,,,,,,,,,,,,33300,,,,7,3108,8676,30.6,0,0,141,195,6,6,0,7,,7,,0,1,3,2,3,6,7,17,3,8,0,0,0,3,100,0,0,0,48300,24865,12500,15000,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
93813,88953862,,26000,26000,26000,60 months,22.39,723.87,E,E1,History insructor,10+ years,RENT,89000,Source Verified,Sep-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=88953862,"",debt_consolidation,Debt consolidation,391xx,MS,29.29,0,Jan-1988,660,664,2,,60,7,1,9263,48.8,33,w,0,0,28479.67,28479.67,26000,2479.67,0,0,0,Feb-2017,26146.36,"",Mar-2019,654,650,0,,1,Individual,,,"",0,0,83995,2,4,3,3,5,74732,85,1,2,5304,72,19000,3,5,4,5,11999,9737,48.8,0,0,145,343,0,0,0,0,,0,,0,2,2,3,9,14,3,18,2,7,0,0,0,4,100,33.3,1,0,103309,83995,19000,84309,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
2033,111758472,,2275,2275,2275,36 months,26.3,92.03,E,E5,Sergeant,10+ years,OWN,153000,Not Verified,Jun-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111758472,"",debt_consolidation,Debt consolidation,104xx,NY,7.25,3,Sep-2002,695,699,2,15,,15,0,2413,80.4,35,f,0,0,2312.0391579113,2312.04,2275,37.04,0,0,0,Jul-2017,818.69,"",Aug-2017,709,705,0,15,1,Individual,,,"",0,0,60079,1,14,0,0,53,57666,136,1,1,2413,131,3000,0,1,2,1,4005,587,80.4,0,0,139,177,4,4,0,4,52,2,36,6,1,1,1,5,28,1,7,1,15,0,0,3,1,75,100,0,0,81644,60079,3000,78644,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
85614,129352618,,20000,20000,20000,36 months,10.9,653.83,B,B4,owner,10+ years,MORTGAGE,65000,Not Verified,Feb-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=129352618,"",credit_card,Credit card refinancing,038xx,NH,36.23,1,Mar-1999,685,689,0,17,,7,0,24129,60.2,13,w,13515.95,13515.95,8451.35,8451.35,6484.05,1967.3,0,0,0,Mar-2019,653.83,Apr-2019,Mar-2019,714,710,0,,1,Individual,,,"",0,192,116422,0,3,0,0,26,46763,71,0,0,14006,65,40100,1,0,1,1,16632,5971,80.2,0,0,32,227,42,17,2,78,,9,17,0,2,2,2,6,3,3,8,2,7,0,0,0,0,92.3,50,0,0,166820,70892,30100,77197,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
83487,137165546,,6000,6000,6000,36 months,8.46,189.3,A,A5,"","",MORTGAGE,44615,Verified,Jul-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137165546,"",home_improvement,Home improvement,074xx,NJ,67.15,1,Aug-1993,745,749,2,17,,14,0,10562,26.9,25,w,4691.3,4691.3,1613.89,1613.89,1308.7,305.19,0,0,0,Mar-2019,189.3,Apr-2019,Mar-2019,769,765,0,,1,Joint App,102615,31.46,Verified,0,0,162247,1,4,0,0,38,151685,38,2,3,5818,33,39300,1,1,3,3,11589,19475,30.7,0,0,143,299,6,6,0,11,17,0,17,0,3,4,5,11,5,10,20,4,14,0,0,0,2,92,0,0,0,278532,162247,28100,239232,17931,600,604,Sep-1997,0,0,11,23.4,6,6,0,0,13,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
19949,799468,,10150,10150,10150,36 months,11.99,337.08,B,B5,De Lage Landen Financial Services,6 years,RENT,69000,Source Verified,Jul-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=799468,"  Borrower added on 07/01/11 > This loan will be to refinance a credit card.  I currently pay about the same monthly payment, however under the loan, the balance will be paid off in three years versus 7.  Thank you for considering my application.<br/>",credit_card,Credit Card Refinance,168xx,PA,23.92,0,Jul-1998,700,704,1,,,11,0,31596,75.2,33,f,0,0,11412.9687183793,11412.97,10150,1262.97,0,0,0,Oct-2012,6695.33,"",Mar-2019,704,700,0,,1,Individual,,,"",0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
25891,34703479,,24000,24000,24000,60 months,16.49,589.91,D,D3,Accountant,3 years,RENT,109804,Verified,Nov-2014,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=34703479,"",debt_consolidation,Debt consolidation,221xx,VA,16.19,0,Mar-1999,665,669,1,,,11,0,33242,93.4,47,w,0,0,21419.23,21419.23,5940.74,5813.49,0,9665,1739.7,Jul-2016,589.91,"",Aug-2018,669,665,0,,1,Individual,,,"",0,0,111329,,,,,,,,,,,,35600,,,,5,10121,2130,89.2,0,0,137,188,1,1,0,1,,1,,0,5,6,5,12,26,6,21,6,11,0,0,0,4,100,80,0,0,123304,111329,19700,87704,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,Y,Jan-2017,COMPLETE,Jan-2017,9665,50,15,1
72243,139084838,,5600,5600,5600,36 months,16.14,197.27,C,C4,Computer Technician,< 1 year,RENT,41184,Not Verified,Sep-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=139084838,"",debt_consolidation,Debt consolidation,782xx,TX,15.85,1,Feb-2012,685,689,1,22,,9,0,3068,36.1,15,w,4629.71,4629.71,1375.87,1375.87,970.29,405.58,0,0,0,Mar-2019,197.27,Apr-2019,Mar-2019,644,640,0,,1,Individual,,,"",0,0,10972,2,3,1,1,3,7904,32,1,1,1659,33,8500,1,1,1,2,1219,1571,63.5,0,0,78,75,4,3,0,27,,3,24,0,2,4,2,2,4,6,11,4,9,0,0,0,2,80,50,0,0,33539,10972,4300,25039,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,DirectPay,N,"","","",,,,0
15019,239690,,15450,15450,5650,36 months,13.93,527.52,E,E1,True North,5 years,MORTGAGE,42000,Not Verified,Feb-2008,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=239690,Due to unforseen medical expenses I have maxed out on credit cards & desperately want to consolidate. I do not want to lose my home!,debt_consolidation,I need to consolidate,441xx,OH,19.71,0,Mar-2001,665,669,3,0,87,11,1,12032,87.2,17,f,0,0,13741.9,5020.31,10463.04,3225.95,52.262226705047,0.65,0,Jun-2010,35.74,"",Mar-2019,694,690,0,,1,Individual,,,"",0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,1
81707,130247682,,20000,20000,20000,60 months,20.39,534.23,D,D4,SOCIAL WORKER,2 years,MORTGAGE,42000,Verified,Mar-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=130247682,"",debt_consolidation,Debt consolidation,145xx,NY,14.57,0,Dec-2000,700,704,2,24,,11,0,8011,44.5,22,w,17436.4,17436.4,6365.45,6365.45,2563.6,3801.85,0,0,0,Mar-2019,534.23,Apr-2019,Mar-2019,709,705,0,24,1,Individual,,,"",0,0,149697,2,7,0,1,14,62160,100,1,1,7946,88,18000,0,2,3,3,13609,6989,53.4,0,0,89,207,4,4,1,70,24,5,24,1,2,2,2,8,7,3,13,2,11,0,0,0,2,95.5,0,0,0,160374,70171,15000,62099,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
28205,99320906,,9025,9025,9025,36 months,13.49,306.23,C,C2,Office,6 years,RENT,44500,Source Verified,Feb-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=99320906,"",debt_consolidation,Debt consolidation,641xx,MO,5.26,0,Aug-2008,695,699,0,,,3,0,6579,69.3,5,f,0,0,10609.1084316392,10609.11,9025,1584.11,0,0,0,Nov-2018,4797.5,"",Mar-2019,699,695,0,,1,Individual,,,"",0,0,6579,0,0,0,0,,0,,2,2,1873,69,9500,0,0,1,2,2193,2203,58.4,0,0,,102,9,9,0,10,,9,,0,2,3,2,2,0,3,5,3,3,0,0,0,2,100,50,0,0,9500,6579,5300,0,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
26991,134393117,,35000,35000,35000,36 months,6.83,1077.99,A,A3,Programmer Analyst,3 years,RENT,115000,Source Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134393117,"",major_purchase,Major purchase,220xx,VA,8.07,0,Apr-2013,705,709,0,,,8,0,28595,47.7,11,w,25754.77,25754.77,10788.63,10788.63,9245.23,1543.4,0,0,0,Mar-2019,1077.99,Apr-2019,Mar-2019,684,680,0,,1,Individual,,,"",0,0,45740,0,2,1,1,11,17145,50,0,2,17047,49,60000,0,2,0,3,5718,28945,43.2,0,0,36,61,20,11,0,20,,21,,0,4,5,4,6,2,6,9,5,8,0,0,0,1,100,25,0,0,94338,45740,51000,34338,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
5314,70886421,,14000,14000,14000,36 months,9.75,450.1,B,B3,Supplies Clerk,10+ years,MORTGAGE,50000,Verified,Feb-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=70886421,"",debt_consolidation,Debt consolidation,853xx,AZ,14.91,0,Jun-1999,695,699,0,,,13,0,13487,47.2,25,w,0,0,7952.96,7952.96,5341.93,1437.31,0,1173.72,211.2696,May-2017,450.1,"",Nov-2017,534,530,0,,1,Individual,,,"",0,0,174309,1,6,0,3,15,26445,105,0,1,4285,74,28600,0,3,1,6,13408,2908,80.1,0,0,106,200,14,6,2,48,,8,,0,4,5,4,5,10,6,11,5,13,0,0,0,1,100,75,0,0,189051,39932,14600,25234,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,1
90567,100460121,,17500,17500,17500,36 months,11.49,577,B,B5,Coffee Grinder,3 years,RENT,62000,Source Verified,Apr-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=100460121,"",credit_card,Credit card refinancing,056xx,VT,6.42,0,Oct-2003,660,664,1,43,,13,0,12355,76.3,20,w,7021.3,7021.3,13272.07,13272.07,10478.7,2793.37,0,0,0,Mar-2019,577,Apr-2019,Mar-2019,644,640,0,43,1,Individual,,,"",0,0,53250,0,6,0,1,15,40895,111,3,6,3547,101,16200,0,1,2,7,4096,3845,76.3,0,0,162,109,8,8,0,8,43,5,43,5,7,7,7,12,8,7,12,7,13,0,0,0,3,75,71.4,0,0,52959,53250,16200,36759,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
60021,31197713,,15000,15000,15000,36 months,7.12,463.98,A,A3,Fire Marshal I,4 years,OWN,80000,Source Verified,Oct-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=31197713,"",debt_consolidation,Debt consolidation,117xx,NY,8.35,0,Aug-1993,685,689,0,,83,4,1,11749,87,12,w,0,0,16552.402876276,16552.4,15000,1552.4,0,0,0,Dec-2016,4964.77,"",Mar-2019,714,710,0,,1,Individual,,,"",0,100,18267,,,,,,,,,,,,13500,,,,1,4567,1238,90.1,0,0,250,254,4,4,0,32,,,,0,1,2,1,2,8,2,3,2,4,0,0,0,1,100,100,0,1,27345,18267,12500,10000,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
24443,6835326,,20000,20000,19950,60 months,10.64,431.27,B,B2,KAISER PERMANENTE,3 years,MORTGAGE,95000,Verified,Aug-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=6835326,Borrower added on 08/14/13 > I want to consolidate all my credit card debts to help me better budget my income and not just make minimum amount payments on all credit cards per month. it will help me get out of credit card debt sooner.<br>,debt_consolidation,Debt consolidation,928xx,CA,3.78,0,Jan-1993,685,689,0,60,,8,0,18761,46.1,26,f,0,0,24464.77,24403.61,20000,4464.77,0,0,0,Apr-2016,11095.4,"",Apr-2016,694,690,0,60,1,Individual,,,"",0,0,390694,,,,,,,,,,,,40700,,,,3,55813,18139,50.8,0,0,131,250,13,13,6,64,,13,60,0,4,4,6,9,3,7,17,4,8,0,0,0,0,92,40,0,0,420813,18761,36900,0,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
11736,131623466,,15000,15000,15000,36 months,12.61,502.6,C,C1,owner,10+ years,OWN,120000,Source Verified,May-2018,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=131623466,"",debt_consolidation,Debt consolidation,395xx,MS,13.59,0,Jan-1996,725,729,2,,,8,0,35119,94.7,15,w,0,0,2029.47,2029.47,1401.8,627.67,0,0,0,Sep-2018,502.6,"",Mar-2019,569,565,0,,1,Individual,,,"",0,0,357690,1,1,1,1,3,14679,98,0,1,13249,96,37100,1,0,2,2,51099,1093,96.7,0,0,3,267,13,3,1,131,,3,,0,4,5,4,4,1,6,13,5,8,0,0,0,1,100,100,0,0,384100,49798,33300,15000,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,1
93256,126273761,,21000,21000,21000,60 months,13.59,484.19,C,C2,Administrator,6 years,MORTGAGE,96000,Not Verified,Jan-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=126273761,"",home_improvement,Home improvement,232xx,VA,11.47,0,Nov-2004,665,669,0,32,,10,0,13768,77.3,25,w,17285.12,17285.12,6762.8,6762.8,3714.88,3047.92,0,0,0,Mar-2019,484.19,Apr-2019,Mar-2019,689,685,0,40,1,Individual,,,"",0,0,381951,1,5,1,2,2,129738,92,0,0,3829,87,17800,1,0,2,2,38195,331,95.6,0,0,138,157,84,2,2,84,50,2,50,6,2,3,2,6,11,4,11,3,10,0,0,0,1,56,100,0,0,410303,143506,7500,118876,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
65690,65707345,,12225,12225,12225,60 months,15.41,293.47,D,D1,CSR/Billing Clerk,< 1 year,RENT,36000,Not Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65707345,"",debt_consolidation,Debt consolidation,551xx,MN,26.93,0,Jan-1996,685,689,0,43,,23,0,15488,56.3,50,w,0,0,16807.6378368053,16807.64,12225,4582.64,0,0,0,Feb-2019,1066.25,"",Mar-2019,714,710,0,43,1,Individual,,,"",0,0,46289,,,,,,,,,,,,27500,,,,1,2013,12012,56.3,0,0,146,238,33,13,0,33,,,,17,5,5,7,11,34,7,15,6,23,0,0,0,0,64.6,28.6,0,0,59423,46289,27500,31923,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
63931,78072140,,26900,26900,26900,60 months,20.99,727.59,E,E1,AVP - IT Officer,10+ years,MORTGAGE,57400,Not Verified,Apr-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=78072140,"",debt_consolidation,Debt consolidation,448xx,OH,25.21,0,Nov-1996,680,684,0,70,,17,0,22295,73.3,37,w,14632,14632,25402.91,25402.91,12268,13134.91,0,0,0,Mar-2019,727.59,Apr-2019,Mar-2019,709,705,0,,1,Individual,,,"",0,0,115937,1,6,1,1,4,19499,51,1,3,4995,61,30400,0,0,2,4,6820,6618,74.9,0,0,233,169,12,4,4,12,,4,70,0,7,8,8,16,11,10,22,8,17,0,0,0,2,97.3,62.5,0,0,145453,41794,26400,38312,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
15778,128187394,,19500,19500,19500,36 months,7.35,605.23,A,A4,Registered Medical Assistant,9 years,RENT,39000,Verified,Feb-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=128187394,"",debt_consolidation,Debt consolidation,088xx,NJ,25.02,0,Dec-2006,790,794,0,,,8,0,19726,11.8,25,w,12947.31,12947.31,7875.89,7875.89,6552.69,1323.2,0,0,0,Mar-2019,605.23,Apr-2019,Mar-2019,654,650,0,,1,Individual,,,"",0,0,26491,0,1,0,1,23,6765,46,1,5,17396,26,37500,0,0,0,6,3311,5509,5.4,0,0,84,134,11,11,0,22,,15,,0,2,4,3,10,3,7,22,4,8,0,0,0,1,100,33.3,0,0,52157,26491,23200,14657,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
24154,88209803,,17000,17000,17000,60 months,14.49,399.9,C,C4,"","",MORTGAGE,52000,Not Verified,Aug-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=88209803,"",credit_card,"",467xx,IN,23.63,0,Feb-1999,715,719,2,,,6,0,23141,52,16,w,9734.75,9734.75,12383.22,12383.22,7265.25,5117.97,0,0,0,Mar-2019,399.9,Apr-2019,Mar-2019,829,825,0,,1,Individual,,,"",0,0,31823,1,1,0,0,56,8682,35,1,1,10660,46,44500,2,0,8,1,5304,20448,48.2,0,0,168,210,3,3,3,139,,3,,0,4,5,4,6,6,5,7,5,6,0,0,0,1,100,25,0,0,69500,31823,39500,25000,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
31631,57793181,,5000,5000,5000,36 months,8.18,157.1,B,B1,Maintenance,10+ years,MORTGAGE,50000,Not Verified,Aug-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=57793181,"",debt_consolidation,Debt consolidation,446xx,OH,12.55,1,Aug-1994,665,669,0,9,,10,0,12268,63,21,f,0,0,1882.93,1882.93,1532.82,350.11,0,0,0,Aug-2016,157.1,"",Jun-2017,499,0,0,30,1,Individual,,,"",0,59,172845,,,,,,,,,,,,19550,,,,3,17284,3550,65,0,0,145,252,1,1,3,17,9,17,9,0,5,9,5,9,4,9,14,9,10,,0,0,1,76,80,0,0,188694,12446,17750,0,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,1
12815,109340584,,25000,25000,25000,36 months,23.88,979.25,E,E2,Sales,3 years,RENT,80000,Source Verified,May-2017,Late (31-120 days),n,https://lendingclub.com/browse/loanDetail.action?loan_id=109340584,"",debt_consolidation,Debt consolidation,112xx,NY,16.79,0,Mar-2006,665,669,1,,,13,0,28425,64.7,24,f,16870.37,16870.37,15939.24,15939.24,8129.63,7662.73,146.88,0,0,Jan-2019,1028.21,Apr-2019,Mar-2019,534,530,0,,1,Individual,,,"",0,0,43924,1,1,0,1,15,15499,85,2,3,7513,71,43900,1,0,1,4,3379,5798,78.2,0,0,111,134,3,3,0,3,,3,,0,7,11,7,10,8,12,16,11,13,0,0,0,2,100,71.4,0,0,62076,43924,26600,18176,,,,"",,,,,,,,,,N,INTEREST ONLY-3 MONTHS DEFERRAL,EXCESSIVE_OBLIGATIONS,COMPLETED,3,352.58,Aug-2018,Nov-2018,Aug-2018,3,26,Late (16-30 days),1057.74,18429.89,218.79,Cash,N,"","","",,,,0
84071,65514098,,18000,18000,18000,60 months,13.18,411.22,C,C3,Engineer Manager,10+ years,MORTGAGE,130000,Not Verified,Nov-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65514098,"",debt_consolidation,Debt consolidation,605xx,IL,19.03,0,Sep-1995,690,694,1,,,10,0,16008,58.2,27,w,7347.45,7347.45,16435.62,16435.62,10652.55,5783.07,0,0,0,Mar-2019,411.22,Apr-2019,Mar-2019,704,700,0,,1,Individual,,,"",0,464,388058,,,,,,,,,,,,27500,,,,2,38806,3802,80.4,0,0,242,127,22,8,3,22,,1,,0,3,4,3,7,12,6,12,4,10,0,0,0,1,100,66.7,0,0,471106,45221,19400,65096,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
58807,13036462,,24000,24000,24000,36 months,9.67,770.7,B,B1,RN,10+ years,MORTGAGE,70000,Source Verified,Mar-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=13036462,"",debt_consolidation,Debt consolidation,351xx,AL,14.85,1,Nov-1997,685,689,4,15,,8,0,7801,65,38,f,0,0,27309.9000055158,27309.9,24000,3309.9,0,0,0,Mar-2016,9583.8,"",Apr-2016,654,650,0,15,1,Individual,,,"",0,0,258719,,,,,,,,,,,,12000,,,,3,32340,2191,27,0,0,153,196,5,1,7,5,,1,39,1,1,3,1,5,21,3,10,3,8,0,0,1,2,94.6,0,0,0,278298,37905,3000,36861,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
14656,78218392,,10000,10000,10000,36 months,7.89,312.86,A,A5,Lead weight technician,10+ years,MORTGAGE,80000,Source Verified,May-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=78218392,"",debt_consolidation,Debt consolidation,484xx,MI,9.51,0,May-2004,665,669,0,,47,7,1,3604,22.4,27,f,0,0,10735.1250909862,10735.13,10000,735.13,0,0,0,Jun-2017,6985.19,"",Mar-2019,694,690,0,,1,Individual,,,"",0,0,15757,2,2,2,2,4,12153,74,1,3,2102,48,16100,1,4,3,5,2626,7398,22.1,0,0,137,143,4,4,0,14,,3,,0,1,2,2,4,16,4,10,2,7,0,0,0,3,100,0,1,0,32819,15757,9500,16484,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
26802,136505330,,24000,24000,24000,60 months,11.55,528.43,B,B4,Manufacturing,4 years,MORTGAGE,48000,Source Verified,Jul-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=136505330,"",home_improvement,Home improvement,494xx,MI,42.58,0,Dec-2007,720,724,0,,,15,0,22169,34.3,23,w,21538.84,21538.84,4196.64,4196.64,2461.16,1735.48,0,0,0,Mar-2019,528.43,Apr-2019,Mar-2019,744,740,0,,1,Joint App,156330,21.1,Source Verified,0,0,166744,0,3,0,2,16,52753,68,2,4,14921,47,64700,2,3,1,6,11116,22379,40,0,0,127,111,7,7,1,7,,7,,0,1,4,4,4,9,11,13,4,15,0,0,0,2,100,25,0,0,242232,74922,37300,75416,71451,655,659,Dec-1999,0,1,42,24.6,29,14,0,1,57,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
31848,5084740,,5000,5000,5000,36 months,12.12,166.36,B,B3,CDC,3 years,OWN,94049,Not Verified,May-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=5084740,"",debt_consolidation,Debt Consolidation,303xx,GA,9.81,2,Jun-1999,670,674,0,1,,6,0,5495,46.2,22,f,0,0,5781.0099999994,5781.01,5000,781.01,0,0,0,Feb-2015,8,"",Mar-2019,729,725,0,34,1,Individual,,,"",0,0,265568,,,,,,,,,,,,11900,,,,2,44261,1234,66.6,0,0,169,135,16,16,2,82,1,8,1,3,1,4,1,7,5,4,13,4,6,0,0,0,0,72,0,0,0,273423,37700,3700,24712,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
79741,62307459,,12000,12000,12000,36 months,8.18,377.04,B,B1,Assistant Vice President fcmIII,7 years,OWN,90000,Not Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=62307459,"",major_purchase,Major purchase,452xx,OH,13.35,0,Oct-2005,750,754,1,37,,13,0,3345,12.7,25,w,0,0,13341.61,13341.61,12000,1341.61,0,0,0,Nov-2017,3.56,"",Dec-2018,684,680,0,,1,Individual,,,"",0,0,139041,,,,,,,,,,,,29200,,,,5,10695,20684,2.9,0,0,120,115,18,4,1,18,,1,,0,6,7,6,9,7,10,17,7,13,0,0,0,1,94.7,0,0,0,194245,27214,21600,45164,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
